,user_id,cate_name,rating
103625,AJ2HEJR5U7GHZ,Feeders,4.0
103626,AJ2HEJR5U7GHZ,Garden Hoses,5.0
103627,AJ2K3J2OIKHBH,Garden Hoses,1.0
103628,AJ2LCHRBG3F45,Feeders,5.0
103629,AJ2NQA2DW197,Lures,5.0
103630,AJ2PYTTKWEWGY,Traps,5.0
103631,AJ2UD1854485I,Cacti & Succulents,4.0
103632,AJ2UD1854485I,Flowers,4.0
103633,AJ2UZH9UYDA14,Stands,4.0
103634,AJ2YBY3C7QLQ6,Garden Hoses,5.0
103635,AJ30BRK6QGP2N,Lures,5.0
103636,AJ329F9H546BM,Deer Off,4.0
103637,AJ32OY0F2G8AP,Traps,5.0
103638,AJ34DZU9MYMUE,Stands,2.0
103639,AJ37ZHM9OJK2R,Flowers,3.0
103640,AJ383XU411YHC,Garden Hoses,5.0
103641,AJ38W5HTOJXIS,Lures,5.0
103642,AJ3B5ITHA3ID3,Flowers,3.5
103643,AJ3B8NFT2AYE,Flowers,4.0
103644,AJ3BCXSFP1SSE,Garden Hoses,5.0
103645,AJ3BFV2H7EZ2I,Traps,5.0
103646,AJ3C6ZOHFNURB,Traps,5.0
103647,AJ3HK6CD6UI7U,Garden Hoses,1.0
103648,AJ3K1VISPD1TB,Traps,1.0
103649,AJ3K2B0EF1Z9B,Flowers,5.0
103650,AJ3K4XURJIL3H,Traps,1.0
103651,AJ3M8ZLT6W5CC,Traps,5.0
103652,AJ3O81MFTV68X,Garden Hoses,1.0
103653,AJ3P0H6N3CE7H,Flowers,5.0
103654,AJ3PJS1TBI2KU,Traps,5.0
103655,AJ3QKWL8CT3TT,Hooks & Hangers,5.0
103656,AJ3QL7WFLECFW,Garden Hoses,4.0
103657,AJ3TFRGOJRWYQ,Hand Tools,5.0
103658,AJ3U8UZB9LA0M,Garden Hoses,3.0
103659,AJ3XPX5QJDR0E,Feeders,1.0
103660,AJ3XWJT03TK8,Garden Hoses,3.0
103661,AJ3Y0F14LTOQT,Flowers,1.0
103662,AJ3ZBNEO04TJX,Garden Hoses,1.0
103663,AJ40I0IQA5V1D,Feeders,5.0
103664,AJ419P8CLS19H,Traps,5.0
103665,AJ41YC017T00P,Planters,5.0
103666,AJ45AF66T9FQ4,Traps,3.0
103667,AJ45FNTGOQZL6,Cacti & Succulents,4.333333333333333
103668,AJ45LBF6KQL0Q,Traps,1.0
103669,AJ4DTOP76CE1H,Planters,3.0
103670,AJ4ERUTAWEPNJ,Traps,2.0
103671,AJ4GNKBNIQ4FO,Hooks & Hangers,1.0
103672,AJ4IZSNNGUYUN,Traps,4.0
103673,AJ4JUKWS8JCO6,Planters,1.0
103674,AJ4KCR2LC6345,Feeders,5.0
103675,AJ4KGXHA37QYL,Feeders,5.0
103676,AJ4MN7JLDZBV1,Feeders,5.0
103677,AJ4MN7JLDZBV1,Planters,5.0
103678,AJ4N76WROFV7N,Hand Tools,4.0
103679,AJ4PZOVWFC0VI,Traps,5.0
103680,AJ4QLC8KCWK7N,Traps,5.0
103681,AJ4RKSRC93K90,Garden Hoses,5.0
103682,AJ4VPILGBFBPL,Cacti & Succulents,5.0
103683,AJ54OBG8WL9VJ,Traps,3.0
103684,AJ56ZURB5OZ7A,Planters,3.0
103685,AJ56ZURB5OZ7A,Stands,5.0
103686,AJ5832YQ0N5IF,Feeders,5.0
103687,AJ5AFG9HX16IA,Flowers,4.0
103688,AJ5E156LISX6N,Garden Hoses,3.0
103689,AJ5GIIBKW6OSX,Traps,5.0
103690,AJ5GT31C0TALX,Planters,5.0
103691,AJ5HNN1DLQFYT,Garden Hoses,1.0
103692,AJ5LBF8G5BYXV,Planters,3.0
103693,AJ5LJGJKQ4KAF,Lures,5.0
103694,AJ5LJGJKQ4KAF,Planters,5.0
103695,AJ5M0HFF0FU8P,Feeders,5.0
103696,AJ5P5681SSF3J,Feeders,5.0
103697,AJ5P5681SSF3J,Garden Hoses,4.0
103698,AJ5Q0PF70TIAD,Garden Hoses,1.0
103699,AJ5SHLXCICRMR,Traps,2.0
103700,AJ5W2JS3U7310,Traps,5.0
103701,AJ5WSEI026QHV,Flowers,4.0
103702,AJ5ZMSX7T0HMW,Flowers,5.0
103703,AJ60IJKL82DUT,Planters,5.0
103704,AJ622YVIMSMZZ,Feeders,5.0
103705,AJ631ATZTXVYA,Feeders,5.0
103706,AJ63REV5CDIA9,Planters,5.0
103707,AJ66Q7R3TKD7M,Planters,5.0
103708,AJ6763JPV8CAZ,Traps,5.0
103709,AJ692PXHZ2FYF,Feeders,5.0
103710,AJ69G4CQTULPA,Stands,5.0
103711,AJ69XR4H9Y6GR,Lures,5.0
103712,AJ6BCF1J8WFPY,Cacti & Succulents,1.0
103713,AJ6BE7SE5HQN3,Planters,4.0
103714,AJ6D1BC8DB9ZN,Garden Hoses,1.0
103715,AJ6F2TT7XMQ4Z,Garden Hoses,1.0
103716,AJ6GKS9G6AAVT,Traps,4.0
103717,AJ6H06RV3GX39,Flowers,5.0
103718,AJ6H9ZV7TJUUT,Garden Hoses,4.0
103719,AJ6MEH7PK44I9,Feeders,1.0
103720,AJ6NU4D5XMH2V,Flowers,1.0
103721,AJ6OHLQANF3E2,Traps,3.0
103722,AJ6OR53743I4M,Lures,5.0
103723,AJ6U8P2Q516YM,Garden Hoses,1.0
103724,AJ6U8P2Q516YM,Lures,5.0
103725,AJ6WUVY0W8WOH,Garden Hoses,1.0
103726,AJ6XF6EBSW4PK,Garden Hoses,5.0
103727,AJ6XF6EBSW4PK,Traps,1.0
103728,AJ6YQ69B3EI8D,Feeders,4.0
103729,AJ70Q2FI8T73P,Flowers,5.0
103730,AJ70QA1UG8EJS,Garden Hoses,3.0
103731,AJ710HYDNFQ18,Stands,4.0
103732,AJ72VF9V086SH,Garden Hoses,1.0
103733,AJ769SQU6T9JG,Feeders,5.0
103734,AJ76IWYJGYKC,Traps,5.0
103735,AJ77BBHLFXQYV,Garden Hoses,4.0
103736,AJ791AS5UCQEN,Feeders,5.0
103737,AJ79BQZMR2JCE,Traps,1.0
103738,AJ7BDEHD8Q5O3,Planters,1.0
103739,AJ7BKF5QJGB9G,Flowers,1.0
103740,AJ7CWP0F26CZA,Garden Hoses,4.0
103741,AJ7D5IKGRBY5A,Garden Hoses,5.0
103742,AJ7D8N3Z1Q7MK,Garden Hoses,2.0
103743,AJ7ET6O8U901C,Traps,5.0
103744,AJ7FT1HQIGX0C,Traps,5.0
103745,AJ7GOBURILNOF,Traps,5.0
103746,AJ7H1WKQ0D0DU,Cacti & Succulents,4.0
103747,AJ7HDO1QUVZAW,Traps,5.0
103748,AJ7HPLHB2A5M0,Feeders,5.0
103749,AJ7HPLHB2A5M0,Traps,5.0
103750,AJ7I1ARFK5H28,Stands,5.0
103751,AJ7J4RY3HXUWA,Planters,4.0
103752,AJ7MGB3TTJR7G,Traps,4.0
103753,AJ7NL9WXGXC9J,Garden Hoses,1.0
103754,AJ7NN4T9HBIED,Traps,5.0
103755,AJ7OOG8EDBZY4,Traps,5.0
103756,AJ7P571YTJTBN,Stands,4.0
103757,AJ7P571YTJTBN,Traps,5.0
103758,AJ7UBPVPF5DNE,Flowers,1.0
103759,AJ7UQ7GKAGB66,Flowers,3.0
103760,AJ7XTRLI3EUC4,Traps,4.0
103761,AJ7Y1VDQWB5KP,Flowers,5.0
103762,AJ7Z7SQQVI55O,Stands,4.0
103763,AJ7ZW4ELLC2XR,Garden Hoses,1.0
103764,AJ7ZYKFMVD83N,Garden Hoses,1.0
103765,AJ809ORO92QCS,Hand Tools,5.0
103766,AJ816LQGAWWLG,Stands,4.0
103767,AJ81FIPQ45MDN,Lures,5.0
103768,AJ81FIPQ45MDN,Traps,5.0
103769,AJ841KJG0N2RK,Hooks & Hangers,1.0
103770,AJ84AYF53CLBK,Garden Hoses,3.0
103771,AJ85C4CR1TSKC,Traps,5.0
103772,AJ85VGXIULQ23,Stands,5.0
103773,AJ8AEQKN2N3FQ,Feeders,5.0
103774,AJ8B78TXPF29M,Traps,3.0
103775,AJ8ENWLN6OTRL,Flowers,5.0
103776,AJ8FIUY6V0HYE,Hand Tools,5.0
103777,AJ8GT9VQSML2B,Feeders,5.0
103778,AJ8H6314ZDYJ7,Feeders,5.0
103779,AJ8I3R28IHBV,Planters,5.0
103780,AJ8LBPHELWVS4,Flowers,5.0
103781,AJ8LMPFV161FP,Hand Tools,5.0
103782,AJ8LRWM4CJIC2,Garden Hoses,5.0
103783,AJ8QD0BD5P478,Flowers,5.0
103784,AJ8R1GR5SWYSL,Flowers,1.0
103785,AJ8SVXL3SJN7T,Feeders,4.5
103786,AJ8SVXL3SJN7T,Stands,5.0
103787,AJ8SVXL3SJN7T,Traps,4.25
103788,AJ8U3S6SJO40Q,Lures,5.0
103789,AJ8YHIPRJQ8N6,Feeders,1.0
103790,AJ900J8EP4DHA,Feeders,5.0
103791,AJ90T68KQQ2UI,Garden Hoses,1.0
103792,AJ91PQ7UGOM85,Garden Hoses,5.0
103793,AJ9256T3DSQNO,Garden Hoses,5.0
103794,AJ95I8O0UKNI5,Planters,5.0
103795,AJ97TBGDYD828,Traps,3.5
103796,AJ98L2EMG16G2,Feeders,3.0
103797,AJ9APJLIF8GJJ,Traps,5.0
103798,AJ9BD82PL7JJ9,Garden Hoses,5.0
103799,AJ9DVKP90RQ85,Traps,5.0
103800,AJ9FAIHM80CG8,Flowers,5.0
103801,AJ9FK82N15N1I,Planters,5.0
103802,AJ9FT100BLX9N,Lures,1.0
103803,AJ9OJN3ANQO7O,Garden Hoses,4.0
103804,AJ9PPTLNXIOK8,Traps,1.0
103805,AJ9VHRJMF9VUV,Feeders,4.0
103806,AJ9VHY8JGZP7W,Planters,4.0
103807,AJ9ZE6TWEA1R1,Garden Hoses,1.0
103808,AJA0910JWLEYH,Traps,1.0
103809,AJA13T0A0A2OE,Garden Hoses,2.0
103810,AJA1QUJRE9J2A,Traps,5.0
103811,AJA2JP1Q0K7N4,Flowers,5.0
103812,AJA41QN1WKK6U,Stands,5.0
103813,AJA5I1WKLJI4O,Garden Hoses,1.0
103814,AJA6N5BI2WFJG,Traps,1.0
103815,AJA7T6III00Q7,Flowers,1.0
103816,AJA9YCGLCSDGU,Traps,2.6666666666666665
103817,AJAA6YOITAKD0,Traps,5.0
103818,AJAA8XBWKB5KB,Garden Hoses,1.0
103819,AJAAT34BFNZDF,Feeders,5.0
103820,AJAB0OBT7OPDC,Garden Hoses,2.0
103821,AJAB2GPC2JA1Y,Feeders,5.0
103822,AJACCBLUT9YTD,Planters,5.0
103823,AJADBCPAMWXUH,Planters,4.5
103824,AJAG2J6G119C6,Garden Hoses,4.0
103825,AJAIUCEOIJXK3,Traps,5.0
103826,AJAJ0278DPEUS,Cacti & Succulents,1.0
103827,AJAJ5RGZMPLXG,Traps,1.0
103828,AJAJP7CMJG74H,Traps,5.0
103829,AJAKMGUTLSFAM,Flowers,1.0
103830,AJALKL7Q7REQC,Feeders,5.0
103831,AJAMG33DT3IO6,Garden Hoses,5.0
103832,AJAN21R4IRPIS,Garden Hoses,4.0
103833,AJAN21R4IRPIS,Lures,5.0
103834,AJANNK12JI3PM,Garden Hoses,1.0
103835,AJAOYPABD8YDQ,Planters,2.0
103836,AJAPCZFD4T3NB,Feeders,5.0
103837,AJAPJP0FDY7X1,Garden Hoses,1.0
103838,AJARBMJ0GN4K0,Traps,5.0
103839,AJASIHETJTW7F,Traps,5.0
103840,AJATHHED15Q0T,Feeders,5.0
103841,AJAVJOJFTHZ2G,Garden Hoses,3.0
103842,AJAXFGN518T0N,Flowers,1.0
103843,AJB02MTYF58YF,Traps,1.0
103844,AJB0B4DIL1292,Flowers,1.0
103845,AJB2FPBN3M50Z,Traps,5.0
103846,AJB43AM8RUCB3,Garden Hoses,5.0
103847,AJB4QR02IBQ4H,Planters,4.0
103848,AJB581Q6FG4TB,Garden Hoses,5.0
103849,AJB693GCLB8I3,Garden Hoses,1.0
103850,AJB7XYOILDI9F,Flowers,4.0
103851,AJB8HVF5U191V,Traps,3.0
103852,AJB9TGSG4NMIA,Flowers,5.0
103853,AJBC33LY7Q915,Flowers,4.0
103854,AJBE42RQEAWM2,Traps,5.0
103855,AJBED253QM7W,Garden Hoses,5.0
103856,AJBEIX5D46HDN,Garden Hoses,5.0
103857,AJBEV782EHP6L,Lures,5.0
103858,AJBF0L0KVJG8J,Garden Hoses,5.0
103859,AJBFQLFZYUT10,Feeders,5.0
103860,AJBHZYJQ2EHDK,Lures,5.0
103861,AJBLXZEABW60I,Flowers,1.0
103862,AJBNNNSYCYILT,Garden Hoses,5.0
103863,AJBOKMUUAJA23,Feeders,4.0
103864,AJBQ7R0C30C1X,Garden Hoses,4.0
103865,AJBRHYC6Z8KUY,Traps,3.0
103866,AJBS6VV4JNY9Q,Stands,5.0
103867,AJBUNFVYMA4MG,Feeders,5.0
103868,AJBYTA0G6G7XW,Feeders,5.0
103869,AJC04QZK8ISMB,Traps,1.0
103870,AJC1ESUZN4JK8,Traps,5.0
103871,AJC1KI1DTQDZ2,Traps,5.0
103872,AJC234WXP79WW,Feeders,5.0
103873,AJC3BMEPAEAPK,Traps,5.0
103874,AJC6PSHCBV6WT,Feeders,2.0
103875,AJC6TYE2E9SN3,Garden Hoses,1.0
103876,AJC7KY9U8NP10,Planters,4.0
103877,AJC7MD2KBENFM,Feeders,5.0
103878,AJC7TSNP5UAWN,Lures,5.0
103879,AJC7WS73P9LHS,Traps,5.0
103880,AJCA0IQEVDRVH,Traps,5.0
103881,AJCBXCX9A067U,Feeders,4.666666666666667
103882,AJCBXCX9A067U,Garden Hoses,2.0
103883,AJCBXCX9A067U,Lures,4.0
103884,AJCIQSZPFKSJO,Flowers,5.0
103885,AJCODZUTJUI99,Traps,4.0
103886,AJCP335S3VVR6,Planters,4.0
103887,AJCPRT5NYJM8N,Feeders,5.0
103888,AJCR7ISA5KVWH,Flowers,5.0
103889,AJCUL3D1O55Z2,Feeders,5.0
103890,AJD41FBJD9010,Feeders,4.833333333333333
103891,AJD41FBJD9010,Traps,1.0
103892,AJD5TDBHO229B,Garden Hoses,1.0
103893,AJD5YPB52BCDO,Flowers,5.0
103894,AJDBZGSZAXD7I,Flowers,5.0
103895,AJDCUBF8I0VXV,Planters,2.0
103896,AJDD79XCLWSJO,Garden Hoses,5.0
103897,AJDEC3RR9FJVO,Planters,5.0
103898,AJDFKD0O449FC,Feeders,4.0
103899,AJDFYSG3DP2NW,Traps,2.0
103900,AJDGJ3PG8HK03,Garden Hoses,3.0
103901,AJDI6PTW27F0E,Flowers,5.0
103902,AJDKJ0IMZRVK6,Flowers,5.0
103903,AJDLPT023MMWJ,Garden Hoses,5.0
103904,AJDLRZ0QYHALC,Stands,5.0
103905,AJDNX30LDO51U,Traps,5.0
103906,AJDRRMZ4ROS91,Feeders,2.0
103907,AJDUQJL7VJ5FB,Hooks & Hangers,3.0
103908,AJDURKGBQ29VV,Feeders,5.0
103909,AJDYDB2GX4657,Flowers,5.0
103910,AJDYHEXGGT93P,Feeders,5.0
103911,AJE0KCDWHHQUL,Traps,4.5
103912,AJE1PA88O9UP1,Traps,5.0
103913,AJE2Q8W1M6V6O,Garden Hoses,5.0
103914,AJE5C3Q9OUNXJ,Feeders,5.0
103915,AJE65RDGQZM4Q,Stands,4.0
103916,AJE6HHZ76Y5J0,Traps,1.0
103917,AJECA5N4BX7H7,Feeders,5.0
103918,AJEDCY1FXR96P,Traps,2.0
103919,AJEDKXV485KQ4,Cacti & Succulents,5.0
103920,AJEDVT3OSUZCF,Garden Hoses,2.0
103921,AJEE42JOG3XEO,Cacti & Succulents,5.0
103922,AJEEAOT0KRFJA,Planters,5.0
103923,AJEHT9EVYHOOT,Flowers,1.0
103924,AJEIK0Z4K98F8,Garden Hoses,1.0
103925,AJEITNSD2JQAD,Traps,1.0
103926,AJEJNSN9H9N8J,Feeders,2.0
103927,AJEL1ZSV4RYV5,Flowers,5.0
103928,AJELB3YLFH0D0,Flowers,4.0
103929,AJELD9C0JE0ZE,Garden Hoses,1.0
103930,AJELQX7I5B1RB,Garden Hoses,1.0
103931,AJEMXUING477,Planters,4.0
103932,AJEPFETJHQC1D,Traps,4.0
103933,AJEPSO44WZOGE,Planters,5.0
103934,AJEPZROU93OIC,Flowers,5.0
103935,AJEQOBGCTD7P0,Flowers,5.0
103936,AJEQP8QKZJYQS,Feeders,5.0
103937,AJEREEIU1TJHA,Flowers,3.0869565217391304
103938,AJES485KARIKQ,Feeders,5.0
103939,AJES485KARIKQ,Hooks & Hangers,5.0
103940,AJES7F55ZC3IF,Feeders,5.0
103941,AJEULG6PGJJUR,Garden Hoses,5.0
103942,AJEWF6BIRF14Q,Traps,1.0
103943,AJEWXBPRV0Q09,Traps,1.0
103944,AJF7BEPN9KZ3U,Traps,5.0
103945,AJF9NU8J6K2MS,Stands,5.0
103946,AJFADV9J8JBB1,Lures,3.0
103947,AJFG9PE2YTA1R,Flowers,4.0
103948,AJFG9PE2YTA1R,Planters,5.0
103949,AJFH2BOFI4TPW,Feeders,4.0
103950,AJFK5TR1O308M,Garden Hoses,3.0
103951,AJFK5X8JS948,Flowers,5.0
103952,AJFKAARQX1I54,Garden Hoses,4.2
103953,AJFKZVWBF58S,Garden Hoses,5.0
103954,AJFM9HVNCVPOV,Garden Hoses,1.0
103955,AJFNBSP07IZJG,Traps,5.0
103956,AJFO9552WAJLD,Traps,5.0
103957,AJFPOWD3WF5YT,Feeders,1.0
103958,AJFT82VH97IP3,Garden Hoses,5.0
103959,AJFY0WWWG5569,Feeders,5.0
103960,AJFZHSJOLQD6U,Lures,5.0
103961,AJG001AK366PU,Feeders,3.5
103962,AJG2QXB87LHDW,Planters,5.0
103963,AJG3KGA25VYE7,Feeders,4.0
103964,AJG4KVCEAUYD3,Flowers,4.0
103965,AJG55KCGO5PSL,Garden Hoses,5.0
103966,AJG7VQO8UBMGN,Garden Hoses,5.0
103967,AJGA29BWS609P,Traps,1.0
103968,AJGGDAYMB52LH,Traps,4.0
103969,AJGGPOHEMPZ6Q,Garden Hoses,4.0
103970,AJGGTMC1PQPSX,Traps,5.0
103971,AJGK9DKK9HH5L,Traps,4.0
103972,AJGMBO4LODBRK,Traps,1.0
103973,AJGPF0MRLHTUL,Feeders,2.0
103974,AJGPP9JKBCZXR,Traps,5.0
103975,AJGR9XRTYIQ20,Traps,4.0
103976,AJGSS44BWHK5,Garden Hoses,1.0
103977,AJGU56YG8G1DQ,Feeders,5.0
103978,AJGUMXOIEEZC6,Feeders,4.0
103979,AJGWV0CPICE1H,Traps,1.0
103980,AJGZRMVG48ER3,Feeders,4.0
103981,AJGZVU57175N2,Traps,1.0
103982,AJGZWOQ4OU7O7,Planters,5.0
103983,AJH21YN5Y34WD,Traps,4.0
103984,AJH2W783HOXZV,Flowers,5.0
103985,AJH2W8PAEXL6T,Planters,5.0
103986,AJH6E6M9ETX2S,Flowers,4.0
103987,AJH9YERB6ZO54,Stands,5.0
103988,AJHC8SJDXDSXV,Flowers,5.0
103989,AJHCCGOWMRW1I,Feeders,3.0
103990,AJHDV9D3T5Y94,Lures,5.0
103991,AJHEZQXBZC173,Traps,5.0
103992,AJHFGDMA6WKVK,Flowers,1.0
103993,AJHGT4MD9TXIJ,Traps,5.0
103994,AJHKOSS0FQCE0,Flowers,1.0
103995,AJHOBVY2U55GN,Traps,5.0
103996,AJHOT189W8HMW,Garden Hoses,3.0
103997,AJHQFA4RUB5UO,Garden Hoses,5.0
103998,AJHRMMDJNBG7I,Garden Hoses,4.0
103999,AJHTOIBVU7UVJ,Garden Hoses,1.0
104000,AJHVNA3N3TEPG,Garden Hoses,5.0
104001,AJHWUHVA3TVVE,Hand Tools,5.0
104002,AJHX90ZK6G4MT,Flowers,3.0
104003,AJHX90ZK6G4MT,Hand Tools,4.0
104004,AJHXHLDK0T8IE,Garden Hoses,5.0
104005,AJI0PC0QGCRWE,Lures,5.0
104006,AJI23DET6N918,Planters,4.5
104007,AJI2FB635PEYK,Traps,5.0
104008,AJI3JH5VH74Y6,Cacti & Succulents,5.0
104009,AJI58WCY3HHAM,Flowers,5.0
104010,AJI5OQYWJVJ0L,Garden Hoses,4.0
104011,AJIA511KFMX2L,Feeders,4.0
104012,AJIAHCXZ8ZFVC,Stands,5.0
104013,AJIANRXH4893O,Traps,5.0
104014,AJICP6AGMXQFK,Planters,4.0
104015,AJIFV7TWPMJ29,Traps,2.0
104016,AJIGVBFR4ZRU0,Garden Hoses,1.0
104017,AJIH0G0XNJ1,Flowers,2.0
104018,AJIHCGABFY52U,Hand Tools,5.0
104019,AJIJTPU1564HO,Garden Hoses,1.0
104020,AJIOIZ448PI17,Traps,5.0
104021,AJIPV4FAXH54E,Hand Tools,5.0
104022,AJISLOBRATOTH,Feeders,5.0
104023,AJITK4ABOQKVD,Flowers,4.0
104024,AJITYZEVPQP2Q,Feeders,3.0
104025,AJIW5NJPRGZ49,Flowers,5.0
104026,AJIWUA7G02EPL,Flowers,5.0
104027,AJIY1SV65PDAJ,Traps,1.0
104028,AJIYF6NXCK02R,Planters,4.0
104029,AJIYF6NXCK02R,Stands,5.0
104030,AJIYI9FK6TRUE,Garden Hoses,2.0
104031,AJIZJ5V2PA2HA,Feeders,5.0
104032,AJJ0UR45BD4CS,Garden Hoses,3.0
104033,AJJ5E6LHO2AVQ,Feeders,5.0
104034,AJJAPRJJXADDS,Planters,5.0
104035,AJJATP0W0HOPT,Garden Hoses,4.0
104036,AJJC5PEF0SQF1,Garden Hoses,5.0
104037,AJJCR6ZQ0Q34S,Planters,4.0
104038,AJJEFVJDSHBP2,Feeders,3.0
104039,AJJG1SA8YP5NA,Feeders,5.0
104040,AJJHUV0RZVNFG,Traps,1.0
104041,AJJJMW783DP2U,Planters,5.0
104042,AJJJQYQJ4MIVB,Feeders,5.0
104043,AJJJQYQJ4MIVB,Traps,5.0
104044,AJJLMO7WW7OAQ,Traps,2.0
104045,AJJOOEORO0OKU,Cacti & Succulents,3.0
104046,AJJOWKVAEOJ09,Traps,5.0
104047,AJJR2C3IJVCGB,Feeders,5.0
104048,AJJR6LRX2SIIV,Feeders,5.0
104049,AJJSNPZO1HTQT,Hand Tools,5.0
104050,AJJSU0JNXX053,Garden Hoses,1.0
104051,AJJVJSLB6P51D,Flowers,1.0
104052,AJJW57LDL1TGV,Feeders,5.0
104053,AJJX7EZHZ5LLB,Garden Hoses,4.0
104054,AJJXZI0NFU8BQ,Traps,3.0
104055,AJK3Z4L5BBMDF,Flowers,5.0
104056,AJK4Q4ZDCVWJI,Garden Hoses,4.0
104057,AJK680BFUQ5X9,Garden Hoses,4.333333333333333
104058,AJK7ZHBJS7HBL,Traps,5.0
104059,AJK84QUEFRYGS,Lures,5.0
104060,AJKBBSNUU6WYX,Garden Hoses,5.0
104061,AJKCDM0QLF8NT,Garden Hoses,5.0
104062,AJKDNIFM078F4,Garden Hoses,5.0
104063,AJKIWZJ5XUWCR,Feeders,5.0
104064,AJKOH9TO7DHUJ,Garden Hoses,5.0
104065,AJKP7DN32Q2EE,Flowers,5.0
104066,AJKP7DN32Q2EE,Garden Hoses,2.0
104067,AJKPN1A71K1PA,Planters,5.0
104068,AJKPN1A71K1PA,Traps,4.0
104069,AJKPU41IBGWUZ,Hooks & Hangers,3.0
104070,AJKQ9MYJ9SAG1,Planters,4.5
104071,AJKR4G97V5N5Z,Garden Hoses,5.0
104072,AJKRFEC66ZEN1,Feeders,4.0
104073,AJKRFEC66ZEN1,Traps,5.0
104074,AJKS8D65YIFJS,Planters,3.0
104075,AJKSS1F34YNAZ,Traps,1.0
104076,AJKST2DGVKPRW,Garden Hoses,1.0
104077,AJKU6QSDV48FU,Traps,5.0
104078,AJKV45W83LPMZ,Traps,5.0
104079,AJKVDZ11RPMTP,Traps,5.0
104080,AJKVLPAMZFUFU,Planters,3.0
104081,AJKVQHV5A63A2,Hand Tools,4.0
104082,AJKWVHFIM1J6S,Garden Hoses,1.0
104083,AJKYUSMFVJQY5,Planters,5.0
104084,AJKYZOXJT4N8D,Traps,5.0
104085,AJKZAZRB5Y74B,Traps,5.0
104086,AJL3N6HTP0TN3,Flowers,5.0
104087,AJL3ZX21SL4XE,Planters,5.0
104088,AJL61EPFTZXO8,Feeders,5.0
104089,AJL66G802OP56,Hand Tools,5.0
104090,AJL7ZQ12IBGU4,Traps,4.0
104091,AJL9IPV4IAVLT,Feeders,5.0
104092,AJLB31KT5QUIR,Hooks & Hangers,5.0
104093,AJLB31KT5QUIR,Planters,5.0
104094,AJLBP9X0ILW31,Garden Hoses,4.0
104095,AJLC1XV64RIPZ,Stands,5.0
104096,AJLE37RBH01J7,Feeders,3.0
104097,AJLEWBV6DH1E6,Feeders,5.0
104098,AJLFVKL2PEW28,Planters,5.0
104099,AJLG4Q42VIHLN,Feeders,4.0
104100,AJLGOP1TPZDW7,Lures,5.0
104101,AJLIFUVCC7PS8,Traps,5.0
104102,AJLIIXKQQBD0G,Planters,2.0
104103,AJLPS4A9HGOQK,Traps,5.0
104104,AJLVHVQN6PMY,Traps,5.0
104105,AJLW1DZSHOVGW,Garden Hoses,5.0
104106,AJLWGO1LJWDHV,Feeders,5.0
104107,AJLXQ1BUEAWV4,Garden Hoses,4.0
104108,AJLYKZPXIIHUE,Traps,4.0
104109,AJM1PHPJ4UWRE,Feeders,1.0
104110,AJM6JZODR5ZNO,Feeders,2.0
104111,AJM7Z3YSSK5OQ,Hand Tools,5.0
104112,AJMAOALQ5WQAT,Garden Hoses,1.0
104113,AJMC0XOUCOBNL,Planters,5.0
104114,AJMC6ZTQ1VGPE,Garden Hoses,5.0
104115,AJMCWO4CXLUU7,Planters,5.0
104116,AJMF3VC3POBV3,Feeders,2.0
104117,AJMFFYJZIDB3J,Flowers,5.0
104118,AJMK7PITDIWE,Stands,5.0
104119,AJMMLT2D9J75H,Planters,5.0
104120,AJMMLT2D9J75H,Traps,5.0
104121,AJMMTCM9W6812,Feeders,5.0
104122,AJMQRY4J1PTFR,Planters,5.0
104123,AJMRA2OYPUWVU,Planters,5.0
104124,AJMSVPSUX4FJW,Garden Hoses,4.0
104125,AJMUFFQF2FBW8,Hand Tools,5.0
104126,AJMXK79UCHIFS,Traps,4.0
104127,AJMXP6DSR07RG,Feeders,5.0
104128,AJMXP6DSR07RG,Garden Hoses,2.0
104129,AJMXP6DSR07RG,Traps,1.0
104130,AJMZNGBH035ZX,Planters,5.0
104131,AJMZX1BOOXPID,Garden Hoses,4.0
104132,AJN004OZEKGSA,Garden Hoses,3.0
104133,AJN08HFAAAHAF,Traps,5.0
104134,AJN2Q5ZEANL4S,Feeders,5.0
104135,AJN3MG4T03RAK,Garden Hoses,5.0
104136,AJN4BRUKJHPJA,Traps,1.0
104137,AJN73NHWXJS0H,Feeders,5.0
104138,AJN76VZ7NA7WG,Garden Hoses,1.0
104139,AJN76VZ7NA7WG,Traps,3.0
104140,AJN8ORPE5T782,Feeders,5.0
104141,AJNABC4QT7UHS,Cacti & Succulents,4.0
104142,AJNABC4QT7UHS,Feeders,5.0
104143,AJND5IBGGU43H,Garden Hoses,5.0
104144,AJNDEW637RT8T,Cacti & Succulents,5.0
104145,AJNDHZ81XML17,Garden Hoses,3.0
104146,AJNDM3AB0IP6M,Planters,5.0
104147,AJNEG09R7Q972,Traps,5.0
104148,AJNJHUPRUC5ER,Traps,5.0
104149,AJNMTVFKSX42T,Garden Hoses,1.0
104150,AJNP83VDGHQJF,Feeders,5.0
104151,AJNPDO9KEJLVM,Planters,5.0
104152,AJNPVHBZ61EUH,Traps,4.0
104153,AJNQANGLUJBJD,Flowers,5.0
104154,AJNUL4KNQARFC,Flowers,2.0
104155,AJNVU6HB0AYJS,Feeders,4.0
104156,AJNVVCEKBGKWS,Planters,4.0
104157,AJNW2SVETWAW1,Feeders,1.0
